USC00037582,33.6044,-92.0997,64.0,AR,WARREN 2 WSW,5.61,7.72,12.11,16.61,21.17,25.17,27.11,26.83,23.11,17.17,11.78,6.83
USC00037712,35.1242,-90.1805,65.5,AR,WEST MEMPHIS,3.72,6.17,11.11,16.11,21.33,25.78,27.50,26.94,23.28,17.06,11.11,5.50
USC00038052,35.2547,-90.7964,79.2,AR,WYNNE,3.06,5.39,10.28,15.39,20.78,25.44,26.89,26.11,22.00,16.50,10.28,4.67
USC00040212,38.5731,-122.441,522.7,CA,ANGWIN PAC UNION COL,7.94,8.89,10.44,12.61,15.83,19.00,21.39,21.06,19.89,16.22,10.61,7.72
USC00040343,36.4914,-118.825,520.6,CA,ASH MTN,8.28,9.83,11.72,14.00,18.94,23.78,27.78,27.33,24.06,18.44,12.00,8.17
USC00040379,37.0919,-119.513,637.0,CA,AUBERRY 2 NW,7.33,8.78,10.61,13.39,18.22,22.89,26.83,26.28,23.11,17.33,10.83,7.22
USC00040383,38.9072,-121.084,393.8,CA,AUBURN,7.89,9.67,11.44,13.67,17.83,21.89,25.39,24.94,22.39,17.72,11.56,7.83
USC00040673,37.0856,-122.08,128.0,CA,BEN LOMOND #4,9.56,10.72,12.06,13.72,16.06,18.33,19.83,20.00,19.17,16.28,12.00,9.17
USC00040741,34.2442,-116.904,2060.4,CA,BIG BEAR LAKE,1.17,1.44,3.67,6.61,11.06,15.00,18.17,17.56,14.39,9.17,4.61,1.39
USC00040931,39.3886,-120.094,1699.3,CA,BOCA,-2.83,-1.44,1.83,4.72,8.83,12.61,16.06,15.39,11.89,7.33,1.78,-2.50
USC00040943,38.2119,-119.014,2551.2,CA,BODIE CA ST HISTORIC PARK,-5.22,-4.39,-2.06,1.33,5.83,10.00,13.28,12.44,9.00,4.11,-1.11,-4.89
USC00040983,33.2314,-116.414,245.4,CA,BORREGO DESERT PARK,13.44,14.72,17.50,20.50,24.83,29.33,32.67,32.39,29.33,23.56,17.33,12.94
USC00041072,38.2575,-119.229,1972.1,CA,BRIDGEPORT,-4.22,-2.22,1.67,5.28,9.17,13.50,16.94,16.00,12.06,6.72,1.33,-3.22
USC00041244,35.4047,-119.473,82.0,CA,BUTTONWILLOW,7.89,10.94,13.89,16.72,21.17,24.78,27.67,26.72,23.83,18.50,11.89,7.56
USC00041253,34.5825,-119.982,238.7,CA,CACHUMA LAKE,11.28,12.06,13.28,14.94,17.28,19.67,22.11,22.33,21.22,18.33,14.39,11.17
USC00041277,38.2769,-120.311,1431.0,CA,CALAVERAS BIG TREES,2.44,2.67,4.28,6.72,11.17,15.72,19.50,19.11,15.94,11.00,5.39,2.22
USC00041316,41.3111,-122.804,970.8,CA,CALLAHAN,2.00,3.94,6.33,8.89,12.50,16.06,19.94,19.33,15.78,10.67,4.61,1.61
USC00041428,38.2486,-120.843,200.6,CA,CAMP PARDEE,7.72,10.11,12.17,14.44,18.50,22.50,25.61,25.11,22.89,18.28,12.17,8.00
USC00041497,40.1703,-121.088,1389.9,CA,CANYON DAM,0.22,1.44,4.06,6.89,11.39,15.67,19.39,18.78,15.44,10.06,3.89,0.17
USC00041614,41.5306,-120.18,1408.5,CA,CEDARVILLE,-0.67,1.06,4.44,7.50,12.00,16.89,21.72,20.72,15.89,9.83,2.83,-1.11
USC00041697,37.9747,-119.916,1452.4,CA,CHERRY VALLEY DAM,3.89,4.44,6.33,9.06,13.61,18.22,22.39,22.11,18.61,13.22,7.17,3.78
USC00041864,36.1356,-120.361,204.2,CA,COALINGA,8.56,11.22,13.89,16.72,21.33,25.17,28.44,27.67,24.56,19.11,12.61,8.61
USC00041912,39.0911,-120.948,725.4,CA,COLFAX,6.28,7.33,8.89,11.17,15.50,19.78,23.67,22.89,20.22,15.00,9.00,5.89
USC00042012,36.0975,-119.582,61.0,CA,CORCORAN IRRIG DIST,7.67,10.61,13.39,16.39,20.67,24.28,26.94,26.17,23.50,18.33,11.78,7.44
USC00042081,39.8158,-123.244,430.7,CA,COVELO,6.00,7.72,9.89,11.89,15.33,19.11,22.72,22.00,19.33,14.33,8.50,5.50
USC00042147,41.7958,-124.215,13.1,CA,CRESCENT CITY 3 NNW,8.28,8.67,9.11,9.94,11.56,12.94,14.33,14.61,13.83,12.06,9.61,8.00
USC00042294,38.535,-121.776,18.3,CA,DAVIS 2 WSW EXP FARM,7.78,10.22,12.61,15.22,19.11,22.33,24.11,23.50,22.06,17.89,11.94,7.83
USC00042467,39.3239,-120.233,1809.6,CA,DONNER MEM SP,-1.94,-0.94,1.72,4.72,9.11,13.22,16.83,16.39,12.89,7.78,2.11,-2.11
